totalPrice,Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway
189.0,116.46735600000001,39.906024,40.16,1,0,1,1,3,4.0,1991,3,2,0.0,0.0,0.0
245.0,116.34296299999998,40.093175,50.26,1,0,1,1,3,4.0,2004,3,6,1.0,1.0,1.0
283.0,116.457526,39.8764,73.0,2,1,1,1,1,1.0,2009,4,6,1.0,1.0,1.0
418.0,116.44616699999999,39.969777,59.9,2,2,1,1,2,1.0,1989,1,6,1.0,1.0,1.0
343.5,116.430848,39.869676,57.32,2,1,1,1,2,1.0,1992,4,6,1.0,1.0,1.0
482.5,116.271746,40.058040000000005,56.43,1,1,1,1,2,4.0,2004,4,2,0.0,1.0,1.0
800.0,116.37178700000001,39.905909,56.4,2,1,1,1,2,3.0,1985,1,2,1.0,1.0,1.0
92.5,116.41442099999999,40.053513,33.54,1,0,1,1,2,3.0,2007,4,6,1.0,0.0,0.0
278.0,116.34786899999999,39.876814,48.31,1,0,1,1,0,1.0,2007,4,6,1.0,1.0,0.0
645.0,116.58516100000001,39.87005,136.0,3,2,1,2,1,3.0,2005,4,6,1.0,1.0,0.0
598.4,116.345863,39.877035,68.22,1,1,1,1,1,4.0,2008,4,6,1.0,1.0,0.0
780.0,116.42171299999998,39.971435,112.8,4,1,1,1,1,4.0,1998,4,2,0.0,0.0,1.0
420.0,116.30850500000001,39.839489,70.11,1,1,1,1,1,1.0,2001,3,6,1.0,0.0,1.0
455.0,116.311776,40.084907,92.48,2,1,1,1,2,3.0,2005,4,6,1.0,1.0,0.0
310.0,116.320535,39.890097999999995,71.48,3,1,1,1,2,4.0,1990,3,2,0.0,0.0,1.0
310.0,116.487301,39.90602,65.69,1,1,1,1,1,1.0,2004,4,6,1.0,1.0,1.0
335.0,116.47668700000001,39.988644,72.99,2,1,1,1,0,4.0,1993,3,2,0.0,1.0,0.0
234.8,116.16293799999998,39.939005,43.4,1,1,1,1,1,4.0,1987,3,6,0.0,1.0,0.0
425.0,116.429654,40.043021,91.0,2,1,1,1,1,4.0,2014,2,6,1.0,0.0,0.0
557.0,116.271746,40.058040000000005,74.99,2,1,1,1,4,4.0,2004,4,2,0.0,0.0,1.0
1393.0,116.54316100000001,40.097128999999995,509.98,4,2,1,5,1,4.0,2013,1,6,1.0,0.0,0.0
403.0,116.432809,39.968579999999996,62.13,1,1,1,1,1,1.0,1998,3,6,1.0,0.0,0.0
630.0,116.41695,39.953993,47.06,1,1,1,1,1,4.0,2002,3,2,0.0,0.0,1.0
173.0,116.52210500000001,39.922247,57.7,1,1,1,1,1,4.0,2000,4,2,0.0,1.0,1.0
256.0,116.376025,40.084133,76.2,2,1,1,1,3,4.0,2001,4,2,0.0,1.0,1.0
650.0,116.44628200000001,40.052378000000004,91.47,2,2,1,1,2,4.0,2011,4,6,1.0,0.0,1.0
244.5,116.170097,40.073984,48.7,2,1,1,1,1,4.0,1965,3,2,0.0,1.0,1.0
605.0,116.534917,39.927474,134.73,3,1,1,2,2,3.0,2007,4,6,1.0,1.0,0.0
509.0,116.365801,39.936962,63.4,2,1,1,1,2,1.0,1996,3,6,1.0,1.0,1.0
1205.0,116.47061599999999,39.901069,134.94,3,2,1,2,2,4.0,2006,4,6,1.0,1.0,1.0
850.0,116.391726,39.978788,61.0,2,1,1,1,3,4.0,1982,3,2,0.0,1.0,1.0
626.0,116.447331,39.941506,82.1,1,1,1,1,0,1.0,2001,3,6,1.0,1.0,1.0
520.0,116.400443,39.890634000000006,74.46,2,2,1,1,1,4.0,2000,3,6,0.0,1.0,1.0
182.0,116.34399199999999,40.078435999999996,51.0,1,0,1,1,0,1.0,2011,4,6,1.0,0.0,1.0
458.0,116.43268400000001,40.077562,154.0,3,1,1,2,2,3.0,2008,4,6,1.0,1.0,0.0
465.0,116.44787600000001,39.960179,62.02,2,1,1,1,0,4.0,1996,3,2,0.0,1.0,0.0
208.0,116.29413100000001,39.942343,36.06,1,0,1,1,4,3.0,2000,4,6,1.0,1.0,1.0
183.0,116.638919,39.900576,52.81,1,1,1,1,2,1.0,2000,4,6,1.0,1.0,0.0
370.0,116.33578700000001,39.907309000000005,58.6,2,1,1,1,1,4.0,1996,4,4,0.0,1.0,1.0
395.0,116.43058700000002,39.858275,106.16,2,1,1,2,1,1.0,2004,3,6,0.0,1.0,1.0
365.0,116.33088000000001,40.041066,85.76,3,1,1,1,4,4.0,2008,4,6,0.0,1.0,0.0
282.5,116.509126,39.942333000000005,56.26,2,1,1,1,3,4.0,1995,3,4,0.0,1.0,0.0
205.0,116.41688799999999,39.850187,57.4,2,1,1,1,2,4.0,1992,2,2,0.0,1.0,1.0
586.0,116.313465,39.856611,108.36,2,2,1,2,2,4.0,2006,3,6,1.0,1.0,1.0
359.0,116.44866200000001,39.928595,90.7,1,1,1,1,2,1.0,2000,4,6,1.0,1.0,1.0
182.0,116.603501,39.919667,60.04,1,1,1,1,1,1.0,2000,3,6,1.0,1.0,1.0
156.0,116.371423,39.803826,55.89,1,1,1,1,1,4.0,1995,3,2,0.0,1.0,0.0
97.0,116.41442099999999,40.053513,35.47,1,0,1,1,2,3.0,2007,1,6,1.0,0.0,0.0
282.0,116.372841,40.080110999999995,75.39,2,1,1,1,0,4.0,1999,4,2,0.0,1.0,1.0
680.0,116.33446799999999,39.882616999999996,77.75,3,2,0,1,3,4.0,1995,4,2,0.0,1.0,0.0
560.0,116.38926399999998,39.886874,70.49,2,1,1,1,1,3.0,2003,3,6,1.0,1.0,1.0
367.5,116.65468200000001,40.125799,101.25,2,1,1,1,0,3.0,2005,3,6,1.0,1.0,0.0
365.0,116.493655,39.905367,46.39,1,0,1,1,1,3.0,2004,4,2,1.0,1.0,1.0
261.5,116.45296699999999,39.818019,51.16,1,1,1,1,0,4.0,2005,1,6,1.0,1.0,0.0
828.0,116.378553,39.968971,61.6,2,1,1,1,2,4.0,1980,1,2,0.0,0.0,0.0
260.0,116.445582,39.974979,48.85,2,1,1,1,2,1.0,1992,3,6,1.0,1.0,1.0
305.0,116.1939,39.923648,100.17,3,2,1,1,1,4.0,1996,4,2,0.0,1.0,0.0
427.0,116.433425,39.844062,91.63,2,1,1,1,2,1.0,2002,3,6,1.0,1.0,1.0
740.0,116.52181200000001,39.930841,105.25,2,1,1,1,1,3.0,2008,4,6,1.0,1.0,1.0
465.0,116.437104,39.971099,62.08,2,1,1,1,1,3.0,1997,3,6,1.0,1.0,1.0
390.0,116.45409099999999,39.892604,57.89,2,1,1,1,0,1.0,1982,3,6,1.0,1.0,1.0
272.0,116.477171,39.994969,60.72,2,1,1,1,4,4.0,1984,3,2,0.0,1.0,1.0
240.0,116.329598,39.682354,54.79,1,1,1,1,2,4.0,2014,1,6,1.0,0.0,1.0
320.0,116.473381,39.993010999999996,73.4,3,1,1,1,4,4.0,1994,4,2,0.0,1.0,1.0
545.0,116.38986100000001,39.987427000000004,64.85,2,1,1,1,0,3.0,1994,3,6,1.0,1.0,1.0
133.5,116.34610900000001,39.756539000000004,51.07,1,1,1,1,2,4.0,1997,1,2,0.0,1.0,0.0
1190.0,116.41703899999999,39.988933,164.84,3,1,1,2,1,1.0,2000,1,6,1.0,0.0,1.0
930.0,116.55995300000001,40.117154,128.0,6,3,1,2,3,3.0,2013,4,6,1.0,0.0,1.0
270.0,116.476545,39.940707,64.5,2,1,1,1,2,1.0,2000,2,6,1.0,1.0,1.0
817.0,116.399018,39.978141,88.3,3,1,1,1,2,4.0,1997,3,2,0.0,1.0,1.0
438.0,116.59246999999999,39.926531,123.08,3,2,1,2,1,4.0,2002,4,6,1.0,1.0,1.0
340.0,116.380053,39.987291,42.4,1,1,1,1,0,4.0,1997,4,2,0.0,0.0,1.0
320.0,116.277126,39.897751,90.66,2,1,1,1,1,3.0,2003,1,6,1.0,1.0,0.0
498.0,116.42221299999999,39.968073,62.13,2,1,1,1,3,4.0,1996,3,2,0.0,0.0,1.0
143.0,116.636725,40.031531,92.01,3,1,1,1,3,1.0,1998,4,2,0.0,0.0,0.0
418.0,116.35428700000001,40.079237,99.33,2,1,1,1,4,4.0,2005,3,2,0.0,1.0,1.0
653.0,116.38926399999998,39.886874,79.73,3,1,1,1,1,1.0,2002,3,6,1.0,1.0,1.0
579.0,116.363739,39.884305,105.37,3,1,1,1,1,3.0,2000,4,6,1.0,1.0,0.0
610.0,116.441781,39.991956,96.61,2,1,1,1,2,1.0,2005,3,6,1.0,1.0,0.0
529.0,116.35428700000001,40.079237,123.91,3,1,1,1,1,4.0,2005,4,6,0.0,1.0,0.0
442.0,116.371997,39.890246000000005,55.74,2,1,1,1,1,4.0,1993,4,2,0.0,0.0,1.0
259.0,116.203052,39.921408,36.24,1,1,1,1,1,4.0,1985,3,2,0.0,1.0,0.0
313.0,116.480972,39.832313,121.0,3,2,1,2,1,4.0,2005,3,4,0.0,1.0,0.0
150.0,116.22693999999998,40.231615999999995,62.62,2,1,1,1,1,4.0,1990,4,2,0.0,1.0,0.0
433.0,116.23338100000001,39.896656,92.81,2,2,1,1,2,4.0,2004,3,6,1.0,1.0,0.0
334.0,116.58468,39.935758,76.8,2,2,1,1,2,4.0,2007,4,6,1.0,0.0,1.0
435.0,116.568799,39.853078000000004,104.05,2,2,1,2,0,1.0,2007,4,6,1.0,1.0,0.0
218.0,116.446995,39.961109,43.78,1,1,1,1,1,4.0,1993,4,2,0.0,0.0,0.0
215.5,116.488534,39.875468,58.46,2,1,1,1,2,4.0,1994,3,2,0.0,0.0,1.0
350.0,116.202122,39.928963,95.28,2,2,1,1,0,3.0,2001,4,6,1.0,0.0,0.0
510.0,116.338397,39.760335,89.01,2,1,1,1,2,4.0,2015,4,6,1.0,0.0,1.0
596.0,116.481632,39.927935,89.15,3,1,1,1,0,4.0,1985,3,6,1.0,0.0,1.0
397.0,116.343001,39.964408,59.1,2,1,1,1,4,4.0,1988,4,4,0.0,1.0,0.0
188.0,116.56038899999999,40.094933000000005,30.58,1,0,1,1,2,3.0,2006,1,6,1.0,0.0,1.0
302.0,116.476467,39.888742,39.51,1,1,1,1,0,1.0,1993,4,6,1.0,1.0,1.0
480.0,116.56128899999999,39.830621,120.0,3,1,1,2,3,4.0,2013,4,6,1.0,0.0,0.0
420.0,116.31696299999999,40.056306,141.8,3,1,1,2,0,1.0,2003,3,6,1.0,1.0,1.0
180.0,116.581295,39.910614,58.65,1,1,1,1,1,4.0,2004,3,4,0.0,1.0,1.0
825.0,116.386248,40.069552,227.2,4,2,1,2,3,3.0,2008,4,6,1.0,1.0,0.0
470.0,116.35751299999998,40.0711,100.16,2,1,1,1,5,4.0,2000,4,2,0.0,1.0,1.0
370.0,116.416156,40.082584999999995,173.35,3,2,1,2,1,4.0,2003,1,6,1.0,0.0,1.0
412.0,116.431358,39.811008,97.7,3,1,1,1,0,3.0,2006,3,6,1.0,1.0,0.0
1320.0,116.47583300000001,40.01461,165.37,3,2,1,2,0,4.0,2008,4,6,1.0,0.0,1.0
299.0,116.182548,39.778533,179.06,3,2,1,2,0,3.0,2009,1,6,1.0,0.0,0.0
605.0,116.362626,39.98053,62.5,2,1,1,1,0,1.0,1990,4,6,1.0,0.0,1.0
508.0,116.45022900000001,39.946158000000004,64.43,2,1,1,1,1,3.0,1998,4,2,1.0,0.0,1.0
455.0,116.50828100000001,39.915816,113.0,2,1,1,1,0,3.0,2006,3,6,1.0,1.0,1.0
329.0,116.476467,39.888742,54.92,2,1,1,1,1,4.0,1991,3,2,0.0,1.0,1.0
515.0,116.441781,39.991956,67.86,2,1,1,1,1,1.0,1998,4,6,1.0,1.0,1.0
750.0,116.47583300000001,40.01461,118.59,2,2,1,2,2,3.0,2008,4,6,1.0,1.0,1.0
630.0,116.430966,40.05675,85.29,2,1,1,1,0,3.0,2012,4,6,1.0,0.0,0.0
680.0,116.44331799999999,39.942275,89.28,1,1,1,2,4,1.0,2003,4,6,1.0,1.0,1.0
665.0,116.45085300000001,39.911975,109.9,1,0,1,1,0,1.0,2007,4,6,1.0,0.0,1.0
372.0,116.29897199999999,39.943157,46.0,1,0,1,1,1,3.0,2004,4,6,1.0,1.0,1.0
275.0,116.509391,39.77468,59.91,1,1,1,1,0,3.0,2009,1,6,1.0,0.0,0.0
207.0,116.20787,39.938503000000004,71.11,1,1,1,1,0,1.0,2000,2,6,1.0,1.0,0.0
350.0,116.613977,39.936277000000004,88.43,2,2,1,1,0,1.0,2009,4,6,1.0,1.0,0.0
610.0,116.4388,40.054941,67.0,2,1,1,2,1,3.0,2012,3,6,1.0,0.0,1.0
442.0,116.393941,39.968963,57.2,2,1,1,1,4,4.0,1984,4,2,0.0,1.0,1.0
433.0,116.511954,39.920725,60.0,1,1,1,1,1,3.0,2009,1,6,1.0,0.0,0.0
410.0,116.526055,39.928691,56.46,2,1,1,1,2,4.0,1995,1,6,0.0,0.0,1.0
203.8,116.450891,39.822297999999996,50.45,1,1,1,1,2,3.0,2005,4,6,1.0,0.0,0.0
660.0,116.435055,39.941656,64.33,2,1,1,1,1,4.0,2002,3,6,1.0,0.0,1.0
455.0,116.236106,39.899968,92.44,2,1,1,1,1,1.0,2003,4,6,1.0,1.0,0.0
265.0,116.32921999999999,39.892447,38.2,1,1,1,1,1,4.0,1989,3,2,0.0,1.0,1.0
343.0,116.453783,39.887599,58.7,2,1,1,1,1,4.0,1980,4,2,0.0,0.0,1.0
350.0,116.70323400000001,39.911017,50.74,1,0,1,1,1,1.0,2010,4,6,1.0,1.0,1.0
579.0,116.291418,39.937340999999996,98.1,3,1,1,1,4,4.0,1995,3,4,0.0,1.0,1.0
1000.0,116.347797,39.976432,138.57,3,1,1,2,0,1.0,2000,3,6,1.0,1.0,1.0
284.1,116.568799,39.853078000000004,92.05,2,2,1,1,0,4.0,2008,4,6,1.0,0.0,0.0
369.0,116.36713700000001,40.040209000000004,53.12,2,1,1,1,4,4.0,1999,3,2,0.0,1.0,1.0
300.0,116.511545,39.904464000000004,63.0,1,1,1,1,1,1.0,2011,4,6,1.0,0.0,1.0
144.0,116.29170800000001,39.844912,47.06,1,0,1,1,1,1.0,2008,1,6,1.0,1.0,0.0
588.0,116.441781,39.991956,96.27,3,1,1,1,2,1.0,1998,4,6,1.0,1.0,0.0
915.0,116.439371,39.896367,96.64,3,1,1,1,2,1.0,1999,3,6,1.0,1.0,1.0
200.0,116.51803000000001,39.873921,56.0,2,1,1,1,0,4.0,1987,4,2,0.0,1.0,1.0
515.0,116.489254,40.006445,63.1,1,1,1,1,1,3.0,2006,4,6,1.0,0.0,1.0
698.0,116.416675,40.011321,140.41,2,2,1,2,3,1.0,2004,4,6,1.0,0.0,1.0
330.0,116.51291599999999,39.864253999999995,91.74,2,1,1,1,1,1.0,2011,3,6,1.0,1.0,0.0
343.0,116.332045,40.081334000000005,110.11,3,2,1,1,1,4.0,1996,4,2,0.0,1.0,1.0
562.0,116.417993,39.970746999999996,49.51,1,1,1,1,1,4.0,1994,4,2,0.0,1.0,1.0
350.0,116.49725600000001,39.804081,121.02,3,2,1,2,3,3.0,2000,3,6,1.0,1.0,0.0
256.0,116.505445,39.939085,59.49,1,1,1,1,1,3.0,1999,4,6,0.0,1.0,0.0
805.0,116.28740800000001,39.906807,117.56,3,1,1,1,1,1.0,2000,4,6,1.0,1.0,0.0
1390.0,116.348983,39.922071,117.7,3,1,1,2,0,1.0,1999,3,6,1.0,1.0,0.0
330.0,116.372841,40.080110999999995,64.04,2,1,1,1,2,4.0,1995,3,2,0.0,1.0,1.0
204.0,116.423905,39.791207,57.5,1,1,1,1,1,4.0,2004,3,6,0.0,1.0,0.0
516.0,116.43784699999999,39.933684,47.99,1,1,1,1,4,4.0,2000,3,6,1.0,1.0,1.0
350.0,116.397236,39.864463,92.4,3,1,1,1,0,1.0,2000,4,2,1.0,1.0,0.0
547.0,116.431552,40.082903,126.93,2,2,1,2,1,4.0,2005,3,6,1.0,0.0,0.0
182.5,116.655519,39.9128,61.67,1,1,0,1,2,1.0,2006,3,6,1.0,1.0,0.0
430.0,116.501958,39.882585999999996,113.72,3,2,1,2,2,1.0,2004,3,6,1.0,0.0,1.0
538.0,116.39428799999999,39.972468,58.9,2,1,1,1,4,4.0,1984,4,2,0.0,1.0,1.0
508.0,116.33517900000001,39.894109,60.31,2,1,1,1,1,4.0,1981,4,6,1.0,1.0,1.0
406.0,116.48156399999999,39.933347,56.0,2,1,1,1,1,4.0,1982,4,6,0.0,0.0,1.0
274.0,116.43942,40.072066,191.32,4,2,1,2,4,4.0,2001,4,2,0.0,1.0,0.0
613.0,116.391726,39.978788,66.0,2,1,1,1,1,4.0,1989,3,2,0.0,1.0,1.0
202.0,116.45955900000001,39.895854,49.74,2,1,1,1,2,4.0,1979,3,4,0.0,1.0,1.0
191.5,116.279545,40.144739,53.23,1,1,1,1,2,4.0,1998,4,2,0.0,1.0,0.0
383.6,116.446995,39.961109,61.67,2,1,1,1,1,3.0,1989,3,6,1.0,0.0,1.0
230.0,116.350909,39.745849,60.99,2,1,1,1,1,4.0,1983,1,2,0.0,0.0,1.0
525.0,116.19884099999999,39.929432,150.82,3,2,1,2,3,3.0,2003,1,6,1.0,1.0,0.0
605.0,116.36465,39.980548999999996,82.5,3,1,1,1,2,3.0,1995,4,6,1.0,0.0,1.0
327.0,116.38138000000001,40.092631,124.77,3,2,1,2,0,4.0,2007,4,2,0.0,0.0,0.0
523.8,116.22511100000001,39.761305,119.42,3,1,1,2,1,4.0,2012,2,6,1.0,0.0,0.0
445.0,116.418047,39.876106,78.19,2,1,1,1,4,4.0,1995,3,2,0.0,0.0,1.0
325.0,116.224768,39.904247999999995,77.21,2,1,1,1,3,1.0,1995,4,6,1.0,0.0,0.0
640.0,116.441781,39.991956,93.27,2,1,1,1,0,3.0,2008,4,6,1.0,0.0,0.0
417.0,116.42013600000001,39.989832,59.61,2,1,1,1,0,4.0,1987,4,2,0.0,1.0,1.0
360.0,116.365602,40.094493,117.71,3,1,1,1,2,4.0,2004,3,2,0.0,1.0,1.0
410.0,116.342432,39.929784000000005,31.7,1,0,1,1,3,4.0,1980,3,2,0.0,1.0,1.0
185.0,116.45456999999999,39.809878000000005,68.91,2,1,1,1,3,4.0,1998,3,2,0.0,0.0,0.0
166.0,116.578313,39.907903000000005,59.32,3,0,1,1,3,4.0,1982,3,2,0.0,1.0,0.0
345.0,116.315031,39.842469,100.73,2,2,1,1,3,1.0,2006,3,6,1.0,1.0,0.0
198.0,116.693646,39.944018,57.54,1,1,1,1,3,3.0,2000,4,6,1.0,0.0,0.0
342.0,116.530553,39.921425,89.56,2,1,1,1,2,1.0,2005,4,6,1.0,1.0,0.0
435.0,116.68924399999999,39.873245000000004,89.37,2,1,1,1,1,4.0,2007,3,6,0.0,0.0,0.0
188.0,116.45781399999998,39.770511,78.12,2,1,1,1,3,4.0,1995,3,2,0.0,1.0,0.0
438.0,116.46251699999999,39.931273,60.55,2,1,1,1,3,4.0,1986,4,2,0.0,1.0,1.0
595.0,116.45971100000001,39.926074,86.83,3,1,1,1,0,4.0,1992,3,6,0.0,0.0,1.0
440.0,116.385429,39.986581,53.48,1,1,1,1,1,1.0,2004,1,6,1.0,0.0,1.0
468.0,116.413053,39.962564,77.36,2,2,1,1,4,4.0,1992,3,2,0.0,0.0,1.0
387.0,116.51545700000001,40.029579,75.73,2,1,1,1,1,4.0,2006,3,6,0.0,1.0,0.0
325.0,116.530553,39.921425,64.04,1,1,1,1,0,3.0,2005,4,6,1.0,1.0,1.0
385.0,116.467922,39.993105,60.66,2,1,1,1,3,4.0,1995,1,2,0.0,0.0,0.0
372.0,116.47134799999999,39.90062,56.07,1,0,1,1,0,3.0,2006,4,6,1.0,1.0,1.0
335.7,116.431165,39.874515,57.14,2,1,1,1,4,4.0,1992,3,2,0.0,0.0,1.0
487.0,116.32616000000002,40.046586,87.22,2,1,1,1,1,4.0,2001,3,6,1.0,1.0,0.0
585.0,116.271746,40.058040000000005,57.11,1,1,1,1,2,4.0,2004,4,2,0.0,1.0,1.0
475.0,116.412985,40.062212,81.14,2,1,1,1,1,3.0,2008,3,6,1.0,1.0,1.0
247.0,116.36468799999999,39.883334000000005,51.84,2,0,1,1,4,4.0,1977,3,2,0.0,1.0,0.0
770.0,116.421876,40.008585,91.27,2,2,1,1,1,1.0,1998,1,6,1.0,0.0,1.0
425.0,116.386555,40.0865,89.49,2,1,1,1,1,4.0,2007,3,6,1.0,1.0,0.0
430.0,116.501651,39.923575,83.05,2,1,1,1,0,1.0,2009,2,6,1.0,1.0,0.0
263.0,116.34795700000001,39.888886,38.11,1,0,1,1,1,3.0,2006,1,2,1.0,1.0,1.0
510.0,116.315028,39.900525,126.46,3,2,1,2,3,3.0,2008,4,6,1.0,0.0,1.0
390.0,116.445996,40.069568,90.5,2,1,1,1,2,4.0,2001,4,2,0.0,1.0,0.0
252.0,116.60995700000001,39.91983,68.0,1,1,1,1,3,3.0,2004,3,6,1.0,1.0,1.0
172.0,116.466526,39.806206,53.27,1,1,1,1,3,4.0,2003,3,2,0.0,1.0,1.0
409.0,116.550348,39.755625,109.11,2,1,1,2,0,4.0,2006,4,6,0.0,1.0,0.0
216.0,116.643924,39.889841,51.62,1,1,1,1,4,3.0,2005,3,6,1.0,1.0,0.0
690.0,116.368968,39.944401,75.7,3,1,1,1,1,4.0,1986,1,2,1.0,0.0,1.0
483.0,116.332045,40.081334000000005,92.62,3,1,1,1,1,4.0,1995,3,2,0.0,0.0,1.0
387.0,116.363152,40.089008,69.16,1,1,1,1,1,3.0,2004,3,6,1.0,0.0,1.0
276.0,116.382471,40.08696,87.03,2,1,1,1,1,4.0,2002,1,2,0.0,1.0,0.0
392.0,116.44015700000001,39.983438,59.5,2,1,1,1,1,4.0,1993,4,2,0.0,1.0,1.0
590.0,116.41185800000001,39.869364000000004,72.41,2,1,1,1,2,3.0,2009,3,6,1.0,0.0,1.0
970.0,116.330345,39.984336,82.7,3,1,1,1,4,4.0,1983,4,2,0.0,1.0,1.0
498.0,116.367291,39.948688,58.9,2,1,1,1,0,4.0,1997,3,2,0.0,1.0,1.0
290.0,116.175676,39.932521,63.3,1,2,1,1,1,4.0,1999,3,2,0.0,1.0,1.0
655.0,116.523444,39.92445,120.33,3,1,1,1,2,1.0,2000,3,6,1.0,1.0,1.0
186.0,116.25088600000001,40.225155,46.5,1,0,1,1,0,1.0,2003,1,6,1.0,1.0,1.0
230.0,116.224768,39.904247999999995,67.75,2,1,1,1,0,4.0,1994,4,2,0.0,1.0,0.0
520.0,116.31213100000001,39.970749,42.2,1,1,1,1,1,4.0,1993,1,2,0.0,0.0,0.0
651.0,116.356377,39.923198,51.5,2,1,1,1,2,1.0,1990,3,6,1.0,0.0,1.0
1152.5,116.38339199999999,39.890378000000005,96.91,2,2,1,1,1,3.0,2009,1,6,1.0,0.0,1.0
373.0,116.31696299999999,40.056306,126.2,3,1,1,1,1,1.0,2002,1,6,1.0,1.0,0.0
540.0,116.36568799999999,39.9033,83.89,2,1,1,1,4,4.0,1999,3,2,0.0,0.0,1.0
1800.0,116.44000600000001,39.998639000000004,247.0,3,2,1,2,2,4.0,2012,4,6,1.0,0.0,0.0
250.0,116.543995,39.747293,115.17,3,1,1,2,0,3.0,2014,2,6,1.0,0.0,0.0
257.0,116.297652,40.212461,96.65,3,1,1,1,1,4.0,2013,4,6,1.0,0.0,1.0
569.0,116.35699,40.093976,125.02,3,1,1,2,0,4.0,2005,4,2,0.0,1.0,1.0
210.0,116.51683600000001,39.906378000000004,63.59,1,1,1,1,2,3.0,2006,4,6,1.0,1.0,0.0
329.0,116.57395,39.928779999999996,67.29,1,1,1,1,0,3.0,2006,4,6,1.0,0.0,1.0
640.0,116.433425,40.01024,110.22,2,1,1,1,2,1.0,2000,4,6,1.0,1.0,1.0
371.0,116.353594,40.088104,114.79,3,1,1,1,1,4.0,2003,4,2,0.0,1.0,1.0
398.5,116.43801,40.076114000000004,113.86,2,1,1,2,2,3.0,2008,4,6,1.0,0.0,0.0
526.0,116.33863899999999,40.079333,126.57,3,1,1,1,4,4.0,2002,4,2,0.0,1.0,1.0
247.5,116.43056200000001,40.045549,67.92,1,1,1,1,0,1.0,2005,3,6,1.0,1.0,0.0
323.0,116.442298,39.970551,44.9,1,1,1,1,2,1.0,1988,4,6,1.0,1.0,1.0
565.0,116.14756899999999,39.903963,119.4,3,1,1,2,1,4.0,2013,3,6,1.0,0.0,0.0
320.0,116.358104,40.087269,98.12,2,1,1,1,4,4.0,2004,4,6,0.0,1.0,1.0
340.0,116.679562,39.895417,107.93,3,2,1,1,4,4.0,2004,4,2,0.0,0.0,1.0
353.0,116.51683600000001,39.906378000000004,102.95,2,1,1,1,0,3.0,2006,3,6,1.0,1.0,0.0
580.0,116.334907,39.744008,171.98,4,2,1,2,4,4.0,2005,3,2,0.0,1.0,1.0
378.0,116.34211699999999,40.089417,117.56,3,2,1,2,3,4.0,2003,3,6,0.0,1.0,1.0
363.0,116.60911599999999,39.903738,89.26,2,2,1,1,1,3.0,2009,4,6,1.0,1.0,0.0
187.0,116.25088600000001,40.225155,46.75,1,0,1,1,4,1.0,2003,1,6,1.0,1.0,1.0
508.0,116.416156,40.082584999999995,175.31,4,2,1,2,1,1.0,2003,4,2,1.0,0.0,1.0
359.0,116.467726,40.005503999999995,54.11,2,1,1,1,4,4.0,2000,3,2,0.0,1.0,1.0
433.0,116.467726,40.005503999999995,67.59,2,1,1,1,1,4.0,2000,1,6,0.0,0.0,1.0
586.0,116.304497,39.895431,94.2,2,1,1,1,2,1.0,1995,3,6,1.0,0.0,0.0
479.0,116.423426,39.964365,61.97,2,1,1,1,4,4.0,1990,4,6,0.0,1.0,1.0
936.0,116.34798,39.931740000000005,90.8,3,1,1,1,1,4.0,1993,4,2,0.0,1.0,1.0
107.0,116.50818100000001,39.807662,42.66,1,0,1,1,1,1.0,2008,1,6,1.0,0.0,1.0
450.0,116.42276100000001,40.014025,84.52,2,1,1,1,4,1.0,2003,3,6,1.0,1.0,1.0
287.5,116.41426499999999,39.862338,43.6,1,1,1,1,0,4.0,1989,1,2,1.0,1.0,1.0
267.0,116.683576,40.124464,120.79,3,2,1,2,0,4.0,2001,4,4,0.0,1.0,0.0
429.0,116.386555,40.0865,96.0,2,2,1,2,2,4.0,2009,4,6,0.0,0.0,0.0
200.0,116.33544499999999,39.737634,89.82,2,1,1,1,1,4.0,2009,3,6,1.0,1.0,1.0
385.0,116.491703,39.929224,86.0,2,1,1,1,1,1.0,1999,4,6,1.0,0.0,1.0
439.0,116.422403,39.987660999999996,57.71,2,1,1,1,1,4.0,1993,4,2,0.0,0.0,1.0
165.0,116.632799,40.031538,69.42,2,2,1,2,0,4.0,1999,3,2,0.0,1.0,0.0
325.0,116.377439,40.072955,60.27,1,1,1,1,3,4.0,2008,3,6,1.0,1.0,0.0
700.0,116.352655,39.942523,97.4,3,1,1,1,2,1.0,1987,3,2,1.0,1.0,1.0
276.0,116.22511100000001,39.761305,89.5,3,1,1,1,1,4.0,2012,1,6,1.0,0.0,0.0
340.0,116.330198,40.074228000000005,100.42,2,2,1,1,2,4.0,2007,3,6,1.0,1.0,1.0
396.0,116.703713,39.95821,105.45,3,1,1,1,3,4.0,1994,4,2,0.0,1.0,0.0
155.5,116.347563,39.729069,64.71,2,1,1,1,4,4.0,1993,1,2,0.0,1.0,1.0
396.0,116.603501,39.919667,164.75,3,2,1,2,3,1.0,1999,3,6,1.0,0.0,1.0
556.0,116.36713700000001,40.040209000000004,80.0,2,1,1,1,0,4.0,1997,4,2,0.0,1.0,1.0
780.0,116.22028300000001,40.043636,149.9,4,2,1,2,4,4.0,2009,4,6,1.0,1.0,0.0
235.0,116.581295,39.910614,78.09,2,1,1,1,1,4.0,2003,1,2,0.0,0.0,1.0
